"province","sex","age_group","years_from_start","gini","year"
"New Brunswick","Female","20_34",8.5,0.246870721905318,2014.5
"New Brunswick","Female","20_34",9.5,0.2438074670435,2015.5
"New Brunswick","Female","20_34",10.5,0.236953869779062,2016.5
"New Brunswick","Female","20_34",11.5,0.240924109859666,2017.5
"New Brunswick","Female","20_34",12.5,0.224588165905046,2018.5
"New Brunswick","Female","20_34",13.5,0.234732879868506,2019.5
"New Brunswick","Female","20_34",14.5,0.225745469501154,2020.5
"New Brunswick","Female","20_34",15.5,0.205337380935778,2021.5
"New Brunswick","Female","20_34",16.5,0.22043061591191,2022.5
"New Brunswick","Female","20_34",17.5,0.203152182831094,2023.5
"New Brunswick","Female","20_34",18.5,0.196694775845623,2024.5
"New Brunswick","Female","35_54",0,0.267399939445323,2006
"New Brunswick","Female","35_54",1,0.278284369729201,2007
"New Brunswick","Female","35_54",2,0.273438944112148,2008
"New Brunswick","Female","35_54",3,0.265408828358374,2009
"New Brunswick","Female","35_54",4,0.268861158657509,2010
"New Brunswick","Female","35_54",5,0.265552190066841,2011
"New Brunswick","Female","35_54",6,0.257014300966264,2012
"New Brunswick","Female","35_54",7,0.253198692408904,2013
"New Brunswick","Female","35_54",8,0.26352767558316,2014
"New Brunswick","Female","35_54",9,0.255430363297413,2015
"New Brunswick","Female","35_54",10,0.258669551811588,2016
"New Brunswick","Female","35_54",11,0.253052903635836,2017
"New Brunswick","Female","35_54",12,0.249817256044544,2018
"New Brunswick","Female","35_54",13,0.250737926169207,2019
"New Brunswick","Female","35_54",14,0.243492310859036,2020
"New Brunswick","Female","35_54",15,0.242004567705104,2021
"New Brunswick","Female","35_54",16,0.239045650623446,2022
"New Brunswick","Female","35_54",17,0.229842588834488,2023
"New Brunswick","Female","35_54",18,0.230561453444207,2024
"New Brunswick","Female","35_54",0.5,0.287517168561153,2006.5
"New Brunswick","Female","35_54",1.5,0.274794470042452,2007.5
"New Brunswick","Female","35_54",2.5,0.262218608213915,2008.5
"New Brunswick","Female","35_54",3.5,0.268485721027727,2009.5
"New Brunswick","Female","35_54",4.5,0.264616895718635,2010.5
"New Brunswick","Female","35_54",5.5,0.262639046282361,2011.5
"New Brunswick","Female","35_54",6.5,0.256123561104236,2012.5
"New Brunswick","Female","35_54",7.5,0.263009945742837,2013.5
"New Brunswick","Female","35_54",8.5,0.256178398940829,2014.5
"New Brunswick","Female","35_54",9.5,0.265501565763232,2015.5
"New Brunswick","Female","35_54",10.5,0.25297541246066,2016.5
"New Brunswick","Female","35_54",11.5,0.254336681662582,2017.5
"New Brunswick","Female","35_54",12.5,0.245905812736624,2018.5
"New Brunswick","Female","35_54",13.5,0.24249981075502,2019.5
"New Brunswick","Female","35_54",14.5,0.247926901020044,2020.5
"New Brunswick","Female","35_54",15.5,0.235458296584714,2021.5
"New Brunswick","Female","35_54",16.5,0.246488537881883,2022.5
"New Brunswick","Female","35_54",17.5,0.218063209729081,2023.5
"New Brunswick","Female","35_54",18.5,0.233303447655163,2024.5
"New Brunswick","Female","55+",0,0.278511977267411,2006
"New Brunswick","Female","55+",1,0.285037348871125,2007
"New Brunswick","Female","55+",2,0.290786854137312,2008
"New Brunswick","Female","55+",3,0.282716919258772,2009
"New Brunswick","Female","55+",4,0.284192980462293,2010
"New Brunswick","Female","55+",5,0.27698040627559,2011
"New Brunswick","Female","55+",6,0.250373932712986,2012
"New Brunswick","Female","55+",7,0.282211843192567,2013
"New Brunswick","Female","55+",8,0.265333909606134,2014
"New Brunswick","Female","55+",9,0.255121430065439,2015
"New Brunswick","Female","55+",10,0.254428664890744,2016
"New Brunswick","Female","55+",11,0.26345014223837,2017
"New Brunswick","Female","55+",12,0.251224946675573,2018
"New Brunswick","Female","55+",13,0.259533036333583,2019
"New Brunswick","Female","55+",14,0.241060199821733,2020
"New Brunswick","Female","55+",15,0.238920911841388,2021
"New Brunswick","Female","55+",16,0.264483680089971,2022
"New Brunswick","Female","55+",17,0.242224765770295,2023
"New Brunswick","Female","55+",18,0.227011858728576,2024
"New Brunswick","Female","55+",0.5,0.27459596213909,2006.5
"New Brunswick","Female","55+",1.5,0.292570996527364,2007.5
"New Brunswick","Female","55+",2.5,0.261258446925296,2008.5
"New Brunswick","Female","55+",3.5,0.272349068561709,2009.5
"New Brunswick","Female","55+",4.5,0.283195288804779,2010.5
"New Brunswick","Female","55+",5.5,0.272035150903425,2011.5
"New Brunswick","Female","55+",6.5,0.248243378567468,2012.5
"New Brunswick","Female","55+",7.5,0.273376365970122,2013.5
"New Brunswick","Female","55+",8.5,0.265786068351618,2014.5
"New Brunswick","Female","55+",9.5,0.255161809936793,2015.5
"New Brunswick","Female","55+",10.5,0.260553961965346,2016.5
"New Brunswick","Female","55+",11.5,0.248937373718067,2017.5
"New Brunswick","Female","55+",12.5,0.248432544473398,2018.5
"New Brunswick","Female","55+",13.5,0.248005808184984,2019.5
"New Brunswick","Female","55+",14.5,0.254226975690481,2020.5
"New Brunswick","Female","55+",15.5,0.265178361252287,2021.5
"New Brunswick","Female","55+",16.5,0.255303160288959,2022.5
"New Brunswick","Female","55+",17.5,0.247601836139032,2023.5
"New Brunswick","Female","55+",18.5,0.237968907612159,2024.5
"New Brunswick","Male","15_19",0,0.119678952611143,2006
"New Brunswick","Male","15_19",1,0.101193268233053,2007
"New Brunswick","Male","15_19",2,0.102385618662969,2008
"New Brunswick","Male","15_19",3,0.084288618615248,2009
"New Brunswick","Male","15_19",4,0.0964162203599697,2010
"New Brunswick","Male","15_19",5,0.10961478961074,2011
"New Brunswick","Male","15_19",6,0.0986446116432921,2012
"New Brunswick","Male","15_19",7,0.094892123187006,2013
"New Brunswick","Male","15_19",8,0.0760007271203398,2014
"New Brunswick","Male","15_19",9,0.0722697877211998,2015
"New Brunswick","Male","15_19",10,0.0999426054313546,2016
"New Brunswick","Male","15_19",11,0.0422978546052211,2017
"New Brunswick","Male","15_19",12,0.0667817633427363,2018
"New Brunswick","Male","15_19",13,0.0777127702108378,2019
"New Brunswick","Male","15_19",14,0.0923898898872097,2020
"New Brunswick","Male","15_19",15,0.101832706240812,2021
"New Brunswick","Male","15_19",16,0.0868935522104216,2022
"New Brunswick","Male","15_19",17,0.0691617375798318,2023
"New Brunswick","Male","15_19",18,0.124178743083265,2024
"New Brunswick","Male","15_19",0.5,0.113500181973136,2006.5
"New Brunswick","Male","15_19",1.5,0.107129537922927,2007.5
"New Brunswick","Male","15_19",2.5,0.121788083668446,2008.5
"New Brunswick","Male","15_19",3.5,0.0961524385889746,2009.5
"New Brunswick","Male","15_19",4.5,0.091841385597083,2010.5
"New Brunswick","Male","15_19",5.5,0.0721982693428464,2011.5
"New Brunswick","Male","15_19",6.5,0.0894205161139489,2012.5
"New Brunswick","Male","15_19",7.5,0.0659562752153528,2013.5
"New Brunswick","Male","15_19",8.5,0.0887771206777742,2014.5
"New Brunswick","Male","15_19",9.5,0.078694142784727,2015.5
"New Brunswick","Male","15_19",10.5,0.0992571311307203,2016.5
"New Brunswick","Male","15_19",11.5,0.0439611007147897,2017.5
"New Brunswick","Male","15_19",12.5,0.0911259701456796,2018.5
"New Brunswick","Male","15_19",13.5,0.087960294201182,2019.5
"New Brunswick","Male","15_19",14.5,0.0770817386068469,2020.5
"New Brunswick","Male","15_19",15.5,0.094494608994048,2021.5
"New Brunswick","Male","15_19",16.5,0.0997252877374129,2022.5
"New Brunswick","Male","15_19",17.5,0.0910498297598853,2023.5
"New Brunswick","Male","15_19",18.5,0.0822948118155936,2024.5
"New Brunswick","Male","20_34",0,0.240703034378314,2006
"New Brunswick","Male","20_34",1,0.223109558791346,2007
"New Brunswick","Male","20_34",2,0.231111576882969,2008
"New Brunswick","Male","20_34",3,0.248332307527484,2009
"New Brunswick","Male","20_34",4,0.240569710965156,2010
"New Brunswick","Male","20_34",5,0.243265096728073,2011
"New Brunswick","Male","20_34",6,0.239124980379372,2012
"New Brunswick","Male","20_34",7,0.235528072090237,2013
"New Brunswick","Male","20_34",8,0.234738199942704,2014
"New Brunswick","Male","20_34",9,0.254042701213064,2015
"New Brunswick","Male","20_34",10,0.24221779930154,2016
"New Brunswick","Male","20_34",11,0.238863170063273,2017
"New Brunswick","Male","20_34",12,0.22726902136518,2018
"New Brunswick","Male","20_34",13,0.235086352201324,2019
"New Brunswick","Male","20_34",14,0.206427037577255,2020
"New Brunswick","Male","20_34",15,0.210299993732828,2021
"New Brunswick","Male","20_34",16,0.221823563644271,2022
"New Brunswick","Male","20_34",17,0.212966880585975,2023
"New Brunswick","Male","20_34",18,0.200241908457676,2024
"New Brunswick","Male","20_34",0.5,0.231651606207618,2006.5
"New Brunswick","Male","20_34",1.5,0.241955890097676,2007.5
"New Brunswick","Male","20_34",2.5,0.241440511846117,2008.5
"New Brunswick","Male","20_34",3.5,0.244105573770704,2009.5
"New Brunswick","Male","20_34",4.5,0.22588055350678,2010.5
"New Brunswick","Male","20_34",5.5,0.234814253192578,2011.5
"New Brunswick","Male","20_34",6.5,0.227632097812183,2012.5
"New Brunswick","Male","20_34",7.5,0.250251615817425,2013.5
"New Brunswick","Male","20_34",8.5,0.226077049780008,2014.5
"New Brunswick","Male","20_34",9.5,0.245232638767804,2015.5
"New Brunswick","Male","20_34",10.5,0.228408666787529,2016.5
"New Brunswick","Male","20_34",11.5,0.246287377433529,2017.5
"New Brunswick","Male","20_34",12.5,0.231671534004267,2018.5
"New Brunswick","Male","20_34",13.5,0.215277470604582,2019.5
"New Brunswick","Male","20_34",14.5,0.224606122905606,2020.5
"New Brunswick","Male","20_34",15.5,0.225009918242643,2021.5
"New Brunswick","Male","20_34",16.5,0.236917540441224,2022.5
"New Brunswick","Male","20_34",17.5,0.228397824349297,2023.5
"New Brunswick","Male","20_34",18.5,0.219289045526619,2024.5
"New Brunswick","Male","35_54",0,0.249255757365128,2006
"New Brunswick","Male","35_54",1,0.262052533994852,2007
"New Brunswick","Male","35_54",2,0.237743511176954,2008
"New Brunswick","Male","35_54",3,0.264308771149275,2009
"New Brunswick","Male","35_54",4,0.249060038784983,2010
"New Brunswick","Male","35_54",5,0.252798769866669,2011
"New Brunswick","Male","35_54",6,0.245805570692621,2012
"New Brunswick","Male","35_54",7,0.24285033822978,2013
"New Brunswick","Male","35_54",8,0.249540947613388,2014
"New Brunswick","Male","35_54",9,0.242374199796474,2015
"New Brunswick","Male","35_54",10,0.248654049587905,2016
"New Brunswick","Male","35_54",11,0.23883285949278,2017
"New Brunswick","Male","35_54",12,0.252496161505237,2018
"New Brunswick","Male","35_54",13,0.265212691353128,2019
"New Brunswick","Male","35_54",14,0.249686998763659,2020
"New Brunswick","Male","35_54",15,0.23856874853459,2021
"New Brunswick","Male","35_54",16,0.248250817526983,2022
"New Brunswick","Male","35_54",17,0.253598108748415,2023
"New Brunswick","Male","35_54",18,0.251484212780062,2024
"New Brunswick","Male","35_54",0.5,0.249746507439095,2006.5
"New Brunswick","Male","35_54",1.5,0.260674689972679,2007.5
"New Brunswick","Male","35_54",2.5,0.253684028267615,2008.5
"New Brunswick","Male","35_54",3.5,0.257277337936226,2009.5
"New Brunswick","Male","35_54",4.5,0.264452258244318,2010.5
"New Brunswick","Male","35_54",5.5,0.265918281473728,2011.5
"New Brunswick","Male","35_54",6.5,0.248247448002306,2012.5
"New Brunswick","Male","35_54",7.5,0.244268510542597,2013.5
"New Brunswick","Male","35_54",8.5,0.252239194947831,2014.5
"New Brunswick","Male","35_54",9.5,0.252860485928316,2015.5
"New Brunswick","Male","35_54",10.5,0.252477607489155,2016.5
"New Brunswick","Male","35_54",11.5,0.238900159425255,2017.5
"New Brunswick","Male","35_54",12.5,0.25045907965542,2018.5
"New Brunswick","Male","35_54",13.5,0.257525179409701,2019.5
"New Brunswick","Male","35_54",14.5,0.252396141511452,2020.5
"New Brunswick","Male","35_54",15.5,0.252983822577267,2021.5
"New Brunswick","Male","35_54",16.5,0.256842990430081,2022.5
"New Brunswick","Male","35_54",17.5,0.239448738255029,2023.5
"New Brunswick","Male","35_54",18.5,0.240822481714275,2024.5
"New Brunswick","Male","55+",0,0.290033888190887,2006
"New Brunswick","Male","55+",1,0.278213519961101,2007
"New Brunswick","Male","55+",2,0.262584390744895,2008
"New Brunswick","Male","55+",3,0.273365037699137,2009
"New Brunswick","Male","55+",4,0.285525971112672,2010
"New Brunswick","Male","55+",5,0.289427333702569,2011
"New Brunswick","Male","55+",6,0.257156524809269,2012
"New Brunswick","Male","55+",7,0.269925108881107,2013
"New Brunswick","Male","55+",8,0.29467882423095,2014
"New Brunswick","Male","55+",9,0.258612819654218,2015
"New Brunswick","Male","55+",10,0.256515803856023,2016
"New Brunswick","Male","55+",11,0.269752808734337,2017
"New Brunswick","Male","55+",12,0.260828269884082,2018
"New Brunswick","Male","55+",13,0.264349681353269,2019
"New Brunswick","Male","55+",14,0.272803887190233,2020
"New Brunswick","Male","55+",15,0.259886089310417,2021
"New Brunswick","Male","55+",16,0.237545921900033,2022
"New Brunswick","Male","55+",17,0.264913872310799,2023
"New Brunswick","Male","55+",18,0.278421007346417,2024
"New Brunswick","Male","55+",0.5,0.257952785208268,2006.5
"New Brunswick","Male","55+",1.5,0.284242137092496,2007.5
"New Brunswick","Male","55+",2.5,0.295068383435388,2008.5
"New Brunswick","Male","55+",3.5,0.29099785669085,2009.5
"New Brunswick","Male","55+",4.5,0.313027714600731,2010.5
"New Brunswick","Male","55+",5.5,0.273294970434579,2011.5
"New Brunswick","Male","55+",6.5,0.253256823236298,2012.5
"New Brunswick","Male","55+",7.5,0.269350648448166,2013.5
"New Brunswick","Male","55+",8.5,0.283863046145789,2014.5
"New Brunswick","Male","55+",9.5,0.254469685889631,2015.5
"New Brunswick","Male","55+",10.5,0.267378726153431,2016.5
"New Brunswick","Male","55+",11.5,0.272237332124233,2017.5
"New Brunswick","Male","55+",12.5,0.240004240001972,2018.5
"New Brunswick","Male","55+",13.5,0.251457084760218,2019.5
"New Brunswick","Male","55+",14.5,0.254108813021905,2020.5
"New Brunswick","Male","55+",15.5,0.26039871966698,2021.5
"New Brunswick","Male","55+",16.5,0.266741737010353,2022.5
"New Brunswick","Male","55+",17.5,0.255742097724622,2023.5
"New Brunswick","Male","55+",18.5,0.264228890169501,2024.5
"Newfoundland and Labrador","Female","15_19",0,0.0382327410130718,2006
"Newfoundland and Labrador","Female","15_19",1,0.0845928489193496,2007
"Newfoundland and Labrador","Female","15_19",2,0.0717716335658064,2008
"Newfoundland and Labrador","Female","15_19",3,0.0512448833682953,2009
"Newfoundland and Labrador","Female","15_19",4,0.0344675936548729,2010
"Newfoundland and Labrador","Female","15_19",5,0.023527621263672,2011
"Newfoundland and Labrador","Female","15_19",6,0.0556039745694918,2012
"Newfoundland and Labrador","Female","15_19",7,0.0679439682082761,2013
"Newfoundland and Labrador","Female","15_19",9,0.0728576582561189,2015
"Newfoundland and Labrador","Female","15_19",10,0.0992146529230929,2016
"Newfoundland and Labrador","Female","15_19",12,0.0813141083472465,2018
"Newfoundland and Labrador","Female","15_19",13,0.0922658755000237,2019
"Newfoundland and Labrador","Female","15_19",14,0.0854879460995894,2020
"Newfoundland and Labrador","Female","15_19",17,0.0706087759333783,2023
"Newfoundland and Labrador","Female","15_19",18,0.0578526972915589,2024
"Newfoundland and Labrador","Female","15_19",0.5,0.115673555358833,2006.5
"Newfoundland and Labrador","Female","15_19",1.5,0.0674509181529691,2007.5
"Newfoundland and Labrador","Female","15_19",2.5,0.0739115955501528,2008.5
"Newfoundland and Labrador","Female","15_19",3.5,0.0877169959325542,2009.5
"Newfoundland and Labrador","Female","15_19",4.5,0.0726562845639959,2010.5
"Newfoundland and Labrador","Female","15_19",5.5,0.0700928807471798,2011.5
"Newfoundland and Labrador","Female","15_19",6.5,0.104826499500615,2012.5
"Newfoundland and Labrador","Female","15_19",7.5,0.0575794422436351,2013.5
"Newfoundland and Labrador","Female","15_19",8.5,0.0448428952232346,2014.5
"Newfoundland and Labrador","Female","15_19",9.5,0.101262864251517,2015.5
"Newfoundland and Labrador","Female","15_19",10.5,0.0904070018149911,2016.5
"Newfoundland and Labrador","Female","15_19",11.5,0.0897826269166497,2017.5
"Newfoundland and Labrador","Female","15_19",12.5,0.0673362387525478,2018.5
"Newfoundland and Labrador","Female","15_19",13.5,0.0464972559438219,2019.5
"Newfoundland and Labrador","Female","15_19",14.5,0.0705681956442389,2020.5
"Newfoundland and Labrador","Female","15_19",15.5,0.0549698242316559,2021.5
"Newfoundland and Labrador","Female","15_19",16.5,0.0796548087673315,2022.5
"Newfoundland and Labrador","Female","15_19",17.5,0.0604985034555527,2023.5
"Newfoundland and Labrador","Female","15_19",18.5,0.079568212534813,2024.5
"Newfoundland and Labrador","Female","20_34",0,0.303780100856066,2006
"Newfoundland and Labrador","Female","20_34",1,0.31357177756028,2007
"Newfoundland and Labrador","Female","20_34",2,0.270743424509777,2008
"Newfoundland and Labrador","Female","20_34",3,0.26011435321985,2009
"Newfoundland and Labrador","Female","20_34",4,0.27186350616437,2010
"Newfoundland and Labrador","Female","20_34",5,0.266341918786017,2011
"Newfoundland and Labrador","Female","20_34",6,0.281979548952361,2012
"Newfoundland and Labrador","Female","20_34",7,0.272548885050251,2013
"Newfoundland and Labrador","Female","20_34",8,0.278005278052113,2014
"Newfoundland and Labrador","Female","20_34",9,0.287845354188294,2015
"Newfoundland and Labrador","Female","20_34",10,0.261766061522202,2016
"Newfoundland and Labrador","Female","20_34",11,0.270622279446484,2017
"Newfoundland and Labrador","Female","20_34",12,0.25757624469449,2018
"Newfoundland and Labrador","Female","20_34",13,0.247914664698186,2019
"Newfoundland and Labrador","Female","20_34",14,0.248379862209858,2020
"Newfoundland and Labrador","Female","20_34",15,0.266387207225011,2021
"Newfoundland and Labrador","Female","20_34",16,0.244728997040744,2022
"Newfoundland and Labrador","Female","20_34",17,0.24694748044916,2023
"Newfoundland and Labrador","Female","20_34",18,0.245517049277437,2024
"Newfoundland and Labrador","Female","20_34",0.5,0.309817577867772,2006.5
"Newfoundland and Labrador","Female","20_34",1.5,0.282795653525657,2007.5
"Newfoundland and Labrador","Female","20_34",2.5,0.273294931095051,2008.5
"Newfoundland and Labrador","Female","20_34",3.5,0.280504939955025,2009.5
"Newfoundland and Labrador","Female","20_34",4.5,0.261122090804243,2010.5
"Newfoundland and Labrador","Female","20_34",5.5,0.256649802852957,2011.5
"Newfoundland and Labrador","Female","20_34",6.5,0.284519626885028,2012.5
"Newfoundland and Labrador","Female","20_34",7.5,0.293391921938431,2013.5
"Newfoundland and Labrador","Female","20_34",8.5,0.285403410316381,2014.5
"Newfoundland and Labrador","Female","20_34",9.5,0.268248000195666,2015.5
"Newfoundland and Labrador","Female","20_34",10.5,0.269100395216272,2016.5
"Newfoundland and Labrador","Female","20_34",11.5,0.262960738959415,2017.5
"Newfoundland and Labrador","Female","20_34",12.5,0.267181937244476,2018.5
"Newfoundland and Labrador","Female","20_34",13.5,0.265009268194176,2019.5
"Newfoundland and Labrador","Female","20_34",14.5,0.26812777609468,2020.5
"Newfoundland and Labrador","Female","20_34",15.5,0.243791848293615,2021.5
"Newfoundland and Labrador","Female","20_34",16.5,0.250461341811515,2022.5
"Newfoundland and Labrador","Female","20_34",17.5,0.249783699829373,2023.5
"Newfoundland and Labrador","Female","20_34",18.5,0.241524933648228,2024.5
"Newfoundland and Labrador","Female","35_54",0,0.298414231701233,2006
"Newfoundland and Labrador","Female","35_54",1,0.304603772316451,2007
"Newfoundland and Labrador","Female","35_54",2,0.290427217832651,2008
"Newfoundland and Labrador","Female","35_54",3,0.279508222544809,2009
"Newfoundland and Labrador","Female","35_54",4,0.269564321559884,2010
"Newfoundland and Labrador","Female","35_54",5,0.280610563905425,2011
"Newfoundland and Labrador","Female","35_54",6,0.287164025389618,2012
"Newfoundland and Labrador","Female","35_54",7,0.281287415640324,2013
"Newfoundland and Labrador","Female","35_54",8,0.294794282924702,2014
"Newfoundland and Labrador","Female","35_54",9,0.285375305364141,2015
"Newfoundland and Labrador","Female","35_54",10,0.297642269506081,2016
"Newfoundland and Labrador","Female","35_54",11,0.283280897669977,2017
"Newfoundland and Labrador","Female","35_54",12,0.273324583075851,2018
"Newfoundland and Labrador","Female","35_54",13,0.275470152168395,2019
"Newfoundland and Labrador","Female","35_54",14,0.279346888191232,2020
"Newfoundland and Labrador","Female","35_54",15,0.250042764663908,2021
"Newfoundland and Labrador","Female","35_54",16,0.256121077154146,2022
"Newfoundland and Labrador","Female","35_54",17,0.245110978257088,2023
"Newfoundland and Labrador","Female","35_54",18,0.247027408174055,2024
"Newfoundland and Labrador","Female","35_54",0.5,0.296174872242854,2006.5
"Newfoundland and Labrador","Female","35_54",1.5,0.293320024210829,2007.5
"Newfoundland and Labrador","Female","35_54",2.5,0.303068628666091,2008.5
"Newfoundland and Labrador","Female","35_54",3.5,0.288483419462182,2009.5
"Newfoundland and Labrador","Female","35_54",4.5,0.278260579411668,2010.5
"Newfoundland and Labrador","Female","35_54",5.5,0.288529209084985,2011.5
"Newfoundland and Labrador","Female","35_54",6.5,0.289385198893892,2012.5
"Newfoundland and Labrador","Female","35_54",7.5,0.277809061907692,2013.5
"Newfoundland and Labrador","Female","35_54",8.5,0.279300910969394,2014.5
"Newfoundland and Labrador","Female","35_54",9.5,0.276369373052734,2015.5
"Newfoundland and Labrador","Female","35_54",10.5,0.268827862730895,2016.5
"Newfoundland and Labrador","Female","35_54",11.5,0.272400624266872,2017.5
"Newfoundland and Labrador","Female","35_54",12.5,0.281500669478932,2018.5
"Newfoundland and Labrador","Female","35_54",13.5,0.265743192432125,2019.5
"Newfoundland and Labrador","Female","35_54",14.5,0.271498760533642,2020.5
"Newfoundland and Labrador","Female","35_54",15.5,0.26136564137905,2021.5
"Newfoundland and Labrador","Female","35_54",16.5,0.255151551660091,2022.5
"Newfoundland and Labrador","Female","35_54",17.5,0.256272937727863,2023.5
"Newfoundland and Labrador","Female","35_54",18.5,0.247471019602697,2024.5
"Newfoundland and Labrador","Female","55+",0,0.300746752377323,2006
"Newfoundland and Labrador","Female","55+",1,0.317296180882673,2007
"Newfoundland and Labrador","Female","55+",2,0.314485328415076,2008
"Newfoundland and Labrador","Female","55+",3,0.305409085808441,2009
"Newfoundland and Labrador","Female","55+",4,0.28090213313981,2010
"Newfoundland and Labrador","Female","55+",5,0.286662714483641,2011
"Newfoundland and Labrador","Female","55+",6,0.309146131546293,2012
"Newfoundland and Labrador","Female","55+",7,0.285619578621191,2013
"Newfoundland and Labrador","Female","55+",8,0.281808388449732,2014
"Newfoundland and Labrador","Female","55+",9,0.25119905208443,2015
"Newfoundland and Labrador","Female","55+",10,0.290394660746401,2016
"Newfoundland and Labrador","Female","55+",11,0.247412708969849,2017
"Newfoundland and Labrador","Female","55+",12,0.262971076751735,2018
"Newfoundland and Labrador","Female","55+",13,0.255022583797776,2019
"Newfoundland and Labrador","Female","55+",14,0.238795674174523,2020
"Newfoundland and Labrador","Female","55+",15,0.273718417376672,2021
"Newfoundland and Labrador","Female","55+",16,0.256566977226112,2022
"Newfoundland and Labrador","Female","55+",17,0.278069981761209,2023
"Newfoundland and Labrador","Female","55+",18,0.272948439446854,2024
"Newfoundland and Labrador","Female","55+",0.5,0.287012561512833,2006.5
"Newfoundland and Labrador","Female","55+",1.5,0.275040642743193,2007.5
"Newfoundland and Labrador","Female","55+",2.5,0.300954554839749,2008.5
"Newfoundland and Labrador","Female","55+",3.5,0.284301269494519,2009.5
"Newfoundland and Labrador","Female","55+",4.5,0.273542340756605,2010.5
"Newfoundland and Labrador","Female","55+",5.5,0.245971391562271,2011.5
"Newfoundland and Labrador","Female","55+",6.5,0.277411780670722,2012.5
"Newfoundland and Labrador","Female","55+",7.5,0.230030226294368,2013.5
"Newfoundland and Labrador","Female","55+",8.5,0.253504699180167,2014.5
"Newfoundland and Labrador","Female","55+",9.5,0.224535798230704,2015.5
"Newfoundland and Labrador","Female","55+",10.5,0.248673827977124,2016.5
"Newfoundland and Labrador","Female","55+",11.5,0.227927144312995,2017.5
"Newfoundland and Labrador","Female","55+",12.5,0.258693442374983,2018.5
"Newfoundland and Labrador","Female","55+",13.5,0.257990320486067,2019.5
"Newfoundland and Labrador","Female","55+",14.5,0.253905187385657,2020.5
"Newfoundland and Labrador","Female","55+",15.5,0.257002829397278,2021.5
"Newfoundland and Labrador","Female","55+",16.5,0.280791388265055,2022.5
"Newfoundland and Labrador","Female","55+",17.5,0.292226680565013,2023.5
"Newfoundland and Labrador","Female","55+",18.5,0.274508196779895,2024.5
"Newfoundland and Labrador","Male","15_19",0,0.134642041446534,2006
"Newfoundland and Labrador","Male","15_19",1,0.181448075320037,2007
"Newfoundland and Labrador","Male","15_19",2,0.139408090246881,2008
"Newfoundland and Labrador","Male","15_19",3,0.124618126547734,2009
"Newfoundland and Labrador","Male","15_19",4,0.106311177114393,2010
"Newfoundland and Labrador","Male","15_19",6,0.0982904230248691,2012
"Newfoundland and Labrador","Male","15_19",7,0.159762561778571,2013
"Newfoundland and Labrador","Male","15_19",10,0.141778303125821,2016
"Newfoundland and Labrador","Male","15_19",13,0.12354053324073,2019
"Newfoundland and Labrador","Male","15_19",14,0.120191299240676,2020
"Newfoundland and Labrador","Male","15_19",17,0.122245704309474,2023
"Newfoundland and Labrador","Male","15_19",18,0.0889120990233224,2024
"Newfoundland and Labrador","Male","15_19",0.5,0.158393037084611,2006.5
"Newfoundland and Labrador","Male","15_19",1.5,0.114929984143027,2007.5
"Newfoundland and Labrador","Male","15_19",2.5,0.178021563722616,2008.5
"Newfoundland and Labrador","Male","15_19",3.5,0.0947526798691861,2009.5
"Newfoundland and Labrador","Male","15_19",4.5,0.156001388949489,2010.5
"Newfoundland and Labrador","Male","15_19",5.5,0.0425123550721184,2011.5
"Newfoundland and Labrador","Male","15_19",6.5,0.0861711567117065,2012.5
"Newfoundland and Labrador","Male","15_19",7.5,0.191248199802926,2013.5
"Newfoundland and Labrador","Male","15_19",8.5,0.120788644790878,2014.5
"Newfoundland and Labrador","Male","15_19",10.5,0.0912167749556999,2016.5
"Newfoundland and Labrador","Male","15_19",11.5,0.0926576621207389,2017.5
"Newfoundland and Labrador","Male","15_19",12.5,0.18860438757678,2018.5
"Newfoundland and Labrador","Male","15_19",16.5,0.100396527840527,2022.5
"Newfoundland and Labrador","Male","15_19",17.5,0.0597444343581324,2023.5
"Newfoundland and Labrador","Male","15_19",18.5,0.116810293592541,2024.5
"Newfoundland and Labrador","Male","20_34",0,0.271363883755915,2006
"Newfoundland and Labrador","Male","20_34",1,0.293491070084719,2007
"Newfoundland and Labrador","Male","20_34",2,0.296781064990521,2008
"Newfoundland and Labrador","Male","20_34",3,0.30348882996798,2009
"Newfoundland and Labrador","Male","20_34",4,0.281464101351082,2010
"Newfoundland and Labrador","Male","20_34",5,0.284884852561764,2011
"Newfoundland and Labrador","Male","20_34",6,0.262031002185521,2012
"Newfoundland and Labrador","Male","20_34",7,0.284809098200788,2013
"Newfoundland and Labrador","Male","20_34",8,0.27424308832704,2014
"Newfoundland and Labrador","Male","20_34",9,0.253059467651795,2015
"Newfoundland and Labrador","Male","20_34",10,0.268489700234958,2016
"Newfoundland and Labrador","Male","20_34",11,0.264213962347227,2017
"Newfoundland and Labrador","Male","20_34",12,0.287473536342814,2018
"Newfoundland and Labrador","Male","20_34",13,0.27612466077365,2019
"Newfoundland and Labrador","Male","20_34",14,0.263736380388472,2020
"Newfoundland and Labrador","Male","20_34",15,0.260917002698047,2021
"Newfoundland and Labrador","Male","20_34",16,0.244087741334994,2022
"Newfoundland and Labrador","Male","20_34",17,0.267160940168655,2023
"Newfoundland and Labrador","Male","20_34",18,0.258285719126354,2024
"Newfoundland and Labrador","Male","20_34",0.5,0.295844725789872,2006.5
"Newfoundland and Labrador","Male","20_34",1.5,0.297498576151611,2007.5
